datetime,temp,dew,humidity,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,labels
2023-01-10T09:00:00,20.0,16.0,77.77,,5.0,9.4,310.0,1020.0,0.0,2.0,30.0,0.1,0.0,0
2023-01-10T10:00:00,20.9,17.4,80.63,,7.9,5.5,360.0,1020.1,97.8,9.4,59.0,0.2,1.0,0
2023-01-10T11:00:00,23.0,15.0,60.7,,9.4,14.8,360.0,1019.0,89.0,8.0,75.0,0.3,1.0,0
2023-01-10T12:00:00,23.0,15.0,60.7,,7.9,11.2,350.00000000000006,1018.0,89.0,7.0,94.0,0.3,1.0,0
2023-01-10T13:00:00,22.3,15.9,67.01,,6.8,4.0,13.999999999999996,1017.2000000000002,97.8,10.0,86.0,0.3,1.0,0
2023-01-10T14:00:00,23.0,16.0,64.72,,7.9,3.6,60.6,1016.0,100.0,10.0,55.0,0.2,1.0,0
2023-01-10T15:00:00,22.0,16.0,68.77,,7.9,9.4,230.00000000000009,1016.0,100.0,3.0,42.0,0.2,0.0,1
2023-01-10T16:00:00,20.6,17.7,83.28,rain,7.6,7.6,355.0,1016.2,100.0,8.4,37.0,0.1,0.0,0
2023-01-10T17:00:00,20.0,17.0,82.87,,5.8,9.4,80.0,1016.0,89.0,3.0,5.0,0.0,0.0,1
2023-01-10T18:00:00,19.0,17.0,88.19,rain,5.4,7.6,60.0,1017.0,100.0,5.0,1.0,0.0,0.0,1
2023-01-10T19:00:00,19.4,18.5,94.21,rain,5.0,6.8,157.99999999999997,1017.3,97.8,9.0,0.0,0.0,0.0,1
2023-01-10T20:00:00,19.0,17.0,88.19,rain,4.3,3.6,113.5,1018.0,89.0,4.0,0.0,0.0,0.0,0
2023-01-10T21:00:00,19.0,18.0,93.93,,4.3,3.6,95.99999999999996,1018.0,89.0,3.0,0.0,0.0,0.0,0
2023-01-10T22:00:00,18.5,18.1,97.27,,2.5,7.2,124.0,1018.0,97.8,8.6,0.0,0.0,0.0,0
2023-01-10T23:00:00,18.0,17.0,93.88,,2.5,5.4,40.0,1018.0,89.0,3.0,0.0,0.0,0.0,0
2023-01-11T00:00:00,18.0,17.0,93.88,,2.9,7.6,40.0,1017.0,89.0,3.0,0.0,0.0,0.0,1
2023-01-11T01:00:00,18.4,17.9,96.8,rain,4.0,6.9,48.99999999999999,1017.1,97.8,8.6,0.0,0.0,0.0,0
2023-01-11T02:00:00,18.0,17.0,93.88,,5.0,7.6,30.0,1017.0,89.0,3.0,0.0,0.0,0.0,0
2023-01-11T03:00:00,18.0,17.0,93.88,,4.7,1.8,58.7,1016.0,89.0,2.0,0.0,0.0,0.0,0
2023-01-11T04:00:00,18.4,17.9,96.8,,3.6,6.0,320.0,1015.9,97.8,8.6,0.0,0.0,0.0,0
2023-01-11T05:00:00,18.0,17.0,93.88,,3.6,5.4,10.0,1016.0,89.0,3.0,0.0,0.0,0.0,0
2023-01-11T06:00:00,18.0,17.0,93.88,,3.2,5.4,30.0,1016.0,89.0,5.0,0.0,0.0,0.0,0
2023-01-11T07:00:00,18.4,17.7,95.36,,4.7,7.2,326.99999999999994,1016.6,97.8,8.6,1.0,0.0,0.0,0
2023-01-11T08:00:00,18.0,17.0,93.88,,3.6,7.6,50.0,1017.0,89.0,3.0,19.0,0.1,0.0,0
2023-01-11T09:00:00,19.0,17.0,88.19,,3.6,5.4,10.0,1017.0,100.0,5.0,98.0,0.4,1.0,0
2023-01-11T10:00:00,20.1,17.7,85.96,,1.4,3.9,3.999999999999996,1017.8,100.0,9.0,312.0,1.1,3.0,0
2023-01-11T11:00:00,20.0,17.0,82.87,,2.9,3.6,97.4,1017.0,89.0,7.0,176.0,0.6,2.0,0
2023-01-11T12:00:00,20.0,18.0,88.27,,4.7,7.6,320.0,1016.0,89.0,5.0,216.0,0.8,2.0,1
2023-01-11T13:00:00,20.5,18.0,85.77,rain,6.8,1.5,300.00000000000006,1014.8,97.8,8.8,215.0,0.8,2.0,0
2023-01-11T14:00:00,20.0,18.0,88.27,,7.6,1.8,137.5,1014.0,89.0,4.0,366.0,1.3,4.0,0
2023-01-11T15:00:00,20.0,18.0,88.27,,9.4,5.4,289.99999999999994,1013.0,89.0,3.0,380.0,1.4,4.0,0
2023-01-11T16:00:00,21.0,17.7,81.46,,10.1,0.8,139.99999999999997,1013.0,97.8,8.8,210.0,0.8,2.0,0
2023-01-11T17:00:00,21.0,18.0,82.99,,12.2,5.4,100.0,1013.0,89.0,4.0,41.0,0.1,0.0,0
2023-01-11T18:00:00,20.0,18.0,88.27,,16.2,9.4,119.99999999999991,1013.0,50.0,5.0,2.0,0.0,0.0,1
2023-01-11T19:00:00,20.1,18.3,89.25,rain,19.4,1.0,119.99999999999991,1013.8,90.0,8.8,0.0,0.0,0.0,0
2023-01-11T20:00:00,20.0,18.0,88.27,,20.9,11.2,119.99999999999991,1014.0,89.0,4.0,0.0,0.0,0.0,0
2023-01-11T21:00:00,20.0,18.0,88.27,,22.0,9.4,100.0,1014.0,50.0,4.0,0.0,0.0,0.0,0
2023-01-11T22:00:00,19.7,18.4,92.35,,22.7,4.8,114.0,1014.4,90.0,9.0,0.0,0.0,0.0,0
2023-01-11T23:00:00,20.0,18.0,88.27,,22.0,9.4,130.00000000000003,1014.0,89.0,5.0,0.0,0.0,0.0,0
2023-01-12T00:00:00,20.0,18.0,88.27,,20.9,7.6,150.0,1014.0,89.0,5.0,0.0,0.0,0.0,1
2023-01-12T01:00:00,19.6,18.3,91.91,rain,20.5,4.8,141.99999999999997,1014.0,97.8,9.2,0.0,0.0,0.0,0
2023-01-12T02:00:00,19.0,18.0,93.93,,18.0,9.4,139.99999999999997,1013.0,89.0,6.0,0.0,0.0,0.0,0
2023-01-12T03:00:00,19.0,17.0,88.19,,16.6,7.6,110.0,1013.0,89.0,7.0,0.0,0.0,0.0,0
2023-01-12T04:00:00,19.0,17.7,91.88,,14.4,1.1,119.99999999999991,1012.4,92.1,9.8,0.0,0.0,0.0,0
2023-01-12T05:00:00,19.0,17.0,88.19,,12.6,7.6,139.99999999999997,1013.0,89.0,9.0,0.0,0.0,0.0,0
2023-01-12T06:00:00,19.0,17.0,88.19,,9.4,7.6,119.99999999999991,1013.0,100.0,10.0,0.0,0.0,0.0,1
2023-01-12T07:00:00,18.7,17.7,93.7,rain,11.2,3.9,22.0,1013.2,89.9,9.0,4.0,0.0,0.0,0
2023-01-12T08:00:00,19.0,18.0,93.93,,7.9,7.6,119.99999999999991,1014.0,89.0,5.0,94.0,0.3,1.0,0
2023-01-12T09:00:00,20.0,18.0,88.27,,6.5,9.4,130.00000000000003,1014.0,89.0,5.0,265.0,1.0,3.0,0
2023-01-12T10:00:00,20.7,18.1,84.89,,7.6,4.2,140.99999999999997,1014.2,97.8,9.0,407.0,1.5,4.0,0
2023-01-12T11:00:00,21.0,18.0,82.99,,6.1,3.6,153.00000000000003,1013.0,89.0,4.0,622.0,2.2,6.0,0
2023-01-12T12:00:00,22.0,18.0,78.06,,9.4,7.6,160.0,1012.0,89.0,4.0,668.0,2.4,7.0,0
2023-01-12T13:00:00,23.5,18.1,71.84,,10.4,7.5,137.0,1010.9,66.3,9.0,664.0,2.4,7.0,0
2023-01-12T14:00:00,24.0,18.0,69.16,,12.6,13.0,139.99999999999997,1010.0,89.0,6.0,618.0,2.2,6.0,0
2023-01-12T15:00:00,24.0,18.0,69.16,,13.7,11.2,100.0,1009.0,89.0,5.0,543.0,2.0,5.0,0
2023-01-12T16:00:00,23.5,18.5,73.68,,19.8,11.5,128.00000000000003,1008.9,82.0,9.0,376.0,1.4,4.0,0
2023-01-12T17:00:00,22.0,18.0,78.06,,23.0,18.4,110.0,1009.0,89.0,6.0,168.0,0.6,2.0,0
2023-01-12T18:00:00,22.0,18.0,78.06,,27.7,16.6,119.99999999999991,1010.0,89.0,7.0,13.0,0.0,0.0,0
2023-01-12T19:00:00,21.6,19.1,85.4,,27.0,11.6,136.0,1010.0,89.9,9.4,0.0,0.0,0.0,0
2023-01-12T20:00:00,21.0,18.0,82.99,,25.6,11.2,110.0,1010.0,89.0,8.0,0.0,0.0,0.0,0
2023-01-12T21:00:00,21.0,18.0,82.99,,28.1,11.2,110.0,1011.0,89.0,8.0,0.0,0.0,0.0,0
2023-01-12T22:00:00,20.7,18.9,89.45,,27.4,11.1,134.0,1011.2,97.8,9.6,0.0,0.0,0.0,0
2023-01-12T23:00:00,21.0,18.0,82.99,,25.6,14.8,110.0,1011.0,89.0,7.0,0.0,0.0,0.0,0
2023-01-13T00:00:00,20.0,18.0,88.27,,23.4,14.8,119.99999999999991,1011.0,89.0,5.0,0.0,0.0,0.0,0
2023-01-13T01:00:00,20.1,19.1,93.73,,20.5,8.7,134.0,1010.6,97.8,9.0,0.0,0.0,0.0,0
2023-01-13T02:00:00,20.0,18.0,88.27,,17.3,13.0,110.0,1010.0,89.0,6.0,0.0,0.0,0.0,0
2023-01-13T03:00:00,20.0,18.0,88.27,,14.4,11.2,119.99999999999991,1010.0,89.0,5.0,0.0,0.0,0.0,0
2023-01-13T04:00:00,20.0,19.1,94.24,,12.6,4.4,135.0,1009.5,100.0,9.2,0.0,0.0,0.0,0
2023-01-13T05:00:00,20.0,18.0,88.27,,13.0,9.4,100.0,1010.0,100.0,5.0,0.0,0.0,0.0,0
2023-01-13T06:00:00,19.0,18.0,93.93,,13.3,5.4,50.0,1010.0,100.0,3.0,0.0,0.0,0.0,0
2023-01-13T07:00:00,19.9,19.3,96.09,,12.6,3.8,87.99999999999999,1010.8,97.8,8.4,2.0,0.0,0.0,0
2023-01-13T08:00:00,20.0,19.0,93.97,,10.1,9.4,119.99999999999991,1011.0,89.0,2.0,74.0,0.3,1.0,0
2023-01-13T09:00:00,22.0,19.0,83.11,,8.3,9.4,119.99999999999991,1011.0,89.0,4.0,326.0,1.2,3.0,0
2023-01-13T10:00:00,22.7,18.9,79.29,,9.4,4.5,207.0,1011.5,89.4,9.3,535.0,1.9,5.0,0
2023-01-13T11:00:00,24.0,18.0,69.16,,9.7,3.6,188.7,1011.0,89.0,8.0,678.0,2.4,7.0,0
2023-01-13T12:00:00,25.0,19.0,69.36,,11.5,5.4,191.1,1009.0,50.0,9.0,758.0,2.7,8.0,0
2023-01-13T13:00:00,26.7,18.9,62.3,,18.4,4.4,111.0,1007.8,5.59999999999999,17.6,765.0,2.8,8.0,0
2023-01-13T14:00:00,27.0,19.0,61.61,,20.2,9.4,80.0,1006.0,0.0,9.0,698.0,2.5,7.0,0
2023-01-13T15:00:00,28.0,19.0,58.10999999999999,,20.2,5.4,170.0,1006.0,0.0,10.0,571.0,2.1,6.0,0
2023-01-13T16:00:00,28.7,19.1,56.00000000000001,,16.9,7.6,172.00000000000006,1005.1,0.0,18.0,391.0,1.4,4.0,0
2023-01-13T17:00:00,27.0,20.0,65.56,,24.1,14.8,110.0,1005.0,0.0,9.0,179.0,0.6,2.0,0
2023-01-13T18:00:00,25.0,20.0,73.8,,33.1,11.2,100.0,1005.0,0.0,6.0,15.0,0.1,0.0,0
2023-01-13T19:00:00,24.9,21.3,80.54,,35.6,8.8,134.0,1005.9,0.0,16.9,0.0,0.0,0.0,0
2023-01-13T20:00:00,23.0,20.0,83.22,,34.6,13.0,110.0,1006.0,0.0,5.0,0.0,0.0,0.0,0
2023-01-13T21:00:00,22.0,20.0,88.44,,32.0,16.6,119.99999999999991,1007.0,50.0,4.0,0.0,0.0,0.0,0
2023-01-13T22:00:00,21.5,20.5,94.04,,25.9,5.8,132.0,1007.0,10.2,16.5,0.0,0.0,0.0,0
2023-01-13T23:00:00,21.0,19.0,88.35,,23.0,14.8,100.0,1007.0,89.0,4.0,0.0,0.0,0.0,0
2023-01-14T00:00:00,21.0,19.0,88.35,,18.0,14.8,90.0,1006.0,89.0,4.0,0.0,0.0,0.0,0
2023-01-14T01:00:00,20.3,19.4,94.66,,13.0,8.0,105.00000000000009,1005.9,20.3,16.9,0.0,0.0,0.0,0
2023-01-14T02:00:00,20.0,19.0,93.97,,9.0,14.8,80.0,1006.0,100.0,5.0,0.0,0.0,0.0,0
2023-01-14T03:00:00,21.0,19.0,88.35,,7.2,13.0,80.0,1006.0,89.0,5.0,0.0,0.0,0.0,0
2023-01-14T04:00:00,19.7,19.1,96.34,,6.1,1.9,75.0,1005.8,81.8,9.0,0.0,0.0,0.0,0
2023-01-14T05:00:00,20.0,19.0,93.97,,6.1,9.4,70.0,1006.0,100.0,5.0,0.0,0.0,0.0,0
2023-01-14T06:00:00,20.0,19.0,93.97,,7.6,5.4,90.0,1007.0,89.0,5.0,0.0,0.0,0.0,0
2023-01-14T07:00:00,20.1,19.4,95.88,,8.6,7.2,30.0,1007.8,89.8,8.7,5.0,0.0,0.0,0
2023-01-14T08:00:00,21.0,19.0,88.35,,8.6,3.6,3.699999999999999,1008.0,89.0,5.0,125.0,0.5,1.0,0
2023-01-14T09:00:00,22.0,19.0,83.11,,9.0,7.6,360.0,1009.0,89.0,6.0,323.0,1.2,3.0,0
2023-01-14T10:00:00,24.0,19.4,75.68,,9.4,4.0,328.99999999999994,1009.2,6.6000000000000005,17.0,548.0,2.0,5.0,0
2023-01-14T11:00:00,26.0,19.0,65.36,,9.7,11.2,289.99999999999994,1008.0,0.0,8.0,697.0,2.5,7.0,0
2023-01-14T12:00:00,28.0,18.0,54.58,,14.4,13.0,289.99999999999994,1007.0,0.0,7.0,776.0,2.8,8.0,0
2023-01-14T13:00:00,29.0,17.9,51.25999999999999,,16.6,2.7,297.9999999999999,1005.2,0.0,17.8,784.0,2.8,8.0,0
2023-01-14T14:00:00,30.0,17.0,45.64,,17.6,11.2,300.00000000000006,1004.0,0.0,10.0,719.0,2.6,7.0,0
2023-01-14T15:00:00,32.0,13.0,31.480000000000004,,18.0,13.0,310.0,1003.0,0.0,10.0,589.0,2.1,6.0,0
2023-01-14T16:00:00,31.4,15.1,37.39,,11.9,4.8,250.00000000000003,1003.3,0.0,18.0,404.0,1.5,4.0,0
2023-01-14T17:00:00,31.0,13.0,33.32,,10.4,3.6,60.6,1003.0,0.0,10.0,186.0,0.7,2.0,0
2023-01-14T18:00:00,29.0,16.0,45.37,,8.6,5.4,180.0,1004.0,0.0,10.0,16.0,0.1,0.0,0
2023-01-14T19:00:00,25.2,18.8,67.77,,11.9,7.2,116.0,1005.2,0.0,17.5,0.0,0.0,0.0,0
2023-01-14T20:00:00,24.0,15.0,57.15,,20.2,3.6,90.0,1006.0,0.0,9.0,0.0,0.0,0.0,0
2023-01-14T21:00:00,24.0,17.0,64.93,,23.0,5.4,135.39999999999995,1007.0,0.0,6.0,0.0,0.0,0.0,0
2023-01-14T22:00:00,23.4,19.7,79.46,,22.7,4.4,103.99999999999994,1007.2,0.0,16.9,0.0,0.0,0.0,0
2023-01-14T23:00:00,22.0,19.0,83.11,,16.6,13.0,110.0,1007.0,0.0,4.0,0.0,0.0,0.0,0
2023-01-15T00:00:00,22.0,19.0,83.11,,12.2,13.0,100.0,1008.0,0.0,4.0,0.0,0.0,0.0,0
2023-01-15T01:00:00,21.6,20.3,91.99,,16.9,8.7,151.00000000000003,1008.2,97.6,8.6,0.0,0.0,0.0,0
2023-01-15T02:00:00,21.0,19.0,88.35,,20.2,14.8,100.0,1009.0,89.0,5.0,0.0,0.0,0.0,0
2023-01-15T03:00:00,21.0,19.0,88.35,,20.2,11.2,90.0,1009.0,89.0,5.0,0.0,0.0,0.0,0
2023-01-15T04:00:00,20.8,19.7,93.1,,12.6,4.7,103.99999999999994,1009.2,85.3,9.0,0.0,0.0,0.0,0
2023-01-15T05:00:00,19.0,18.0,93.93,,7.9,11.2,70.0,1010.0,0.0,5.0,0.0,0.0,0.0,0
2023-01-15T06:00:00,19.0,18.0,93.93,,9.7,7.6,70.0,1010.0,50.0,4.0,0.0,0.0,0.0,0
2023-01-15T07:00:00,20.7,18.7,88.22,,16.9,3.9,76.0,1011.7,90.0,8.6,4.0,0.0,0.0,0
2023-01-15T08:00:00,20.0,18.0,88.27,,20.9,9.4,100.0,1013.0,89.0,4.0,23.0,0.1,0.0,0
2023-01-15T09:00:00,21.0,18.0,82.99,,22.7,7.6,90.0,1014.0,89.0,4.0,36.0,0.1,0.0,1
2023-01-15T10:00:00,22.5,19.1,80.97,rain,28.4,4.8,131.00000000000006,1014.0,97.8,9.0,47.0,0.2,0.0,0
2023-01-15T11:00:00,22.0,17.0,73.29,,32.0,18.4,60.0,1014.0,89.0,9.0,52.0,0.2,1.0,0
2023-01-15T12:00:00,22.0,15.0,64.5,,34.2,22.3,50.0,1013.0,89.0,10.0,97.0,0.3,1.0,1
2023-01-15T13:00:00,22.0,14.7,63.16,rain,30.6,16.3,47.0,1012.2,89.9,10.0,187.0,0.7,2.0,0
2023-01-15T14:00:00,21.0,13.0,60.24,,28.8,29.5,40.0,1012.0,89.0,10.0,70.0,0.3,1.0,0
2023-01-15T15:00:00,21.0,12.0,56.41,,30.2,27.7,40.0,1012.0,50.0,10.0,87.0,0.3,1.0,0
2023-01-15T16:00:00,20.4,11.7,57.34,,32.8,22.7,47.0,1012.2,97.8,10.0,62.0,0.2,1.0,0
2023-01-15T17:00:00,18.0,11.0,63.62,,31.7,27.7,50.0,1013.0,89.0,10.0,77.0,0.3,1.0,0
2023-01-15T18:00:00,18.0,10.0,59.52,,35.3,27.7,50.0,1015.0,100.0,10.0,4.0,0.0,0.0,1
2023-01-15T19:00:00,17.5,9.5,59.56,rain,39.6,12.6,48.99999999999999,1016.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-15T20:00:00,16.0,9.0,63.17,,41.0,27.7,50.0,1017.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-15T21:00:00,16.0,9.0,63.17,,41.4,22.3,40.0,1018.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-15T22:00:00,16.0,8.3,60.13,,44.3,13.5,5.999999999999994,1018.9,100.0,10.0,0.0,0.0,0.0,0
2023-01-15T23:00:00,15.0,7.0,58.79,,45.4,20.5,40.0,1019.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-16T00:00:00,15.0,6.0,54.89000000000001,,43.6,20.5,40.0,1020.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-16T01:00:00,14.5,7.1,61.06,,42.5,10.3,47.0,1020.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-16T02:00:00,14.0,6.0,58.55,,41.8,20.5,50.0,1020.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-16T03:00:00,14.0,6.0,58.55,,41.4,18.4,50.0,1020.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-16T04:00:00,13.6,4.9,55.75,,38.9,12.3,7.999999999999991,1020.2,100.0,10.0,0.0,0.0,0.0,0
2023-01-16T05:00:00,13.0,3.0,50.66,,36.0,18.4,40.0,1021.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-16T06:00:00,13.0,3.0,50.66,,34.6,16.6,40.0,1022.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-16T07:00:00,13.1,3.3,51.45000000000001,,33.1,11.0,3.999999999999996,1022.7,100.0,10.0,1.0,0.0,0.0,0
2023-01-16T08:00:00,13.0,2.0,47.19,,32.8,18.4,40.0,1024.0,100.0,10.0,18.0,0.1,0.0,0
2023-01-16T09:00:00,13.0,2.0,47.19,,30.6,14.8,30.0,1025.0,100.0,10.0,53.0,0.2,1.0,0
2023-01-16T10:00:00,13.0,1.7,46.06,,26.3,11.2,47.0,1025.1999999999998,100.0,10.0,168.0,0.6,2.0,0
2023-01-16T11:00:00,14.0,2.0,44.21,,23.0,18.4,30.0,1025.0,100.0,10.0,454.0,1.6,5.0,0
2023-01-16T12:00:00,14.0,2.0,44.21,,19.4,18.4,10.0,1024.0,100.0,10.0,576.0,2.1,6.0,0
2023-01-16T13:00:00,15.1,2.1,41.63,,16.6,8.2,326.99999999999994,1021.8,92.1,10.0,569.0,2.0,6.0,0
2023-01-16T14:00:00,15.0,3.0,44.5,,14.8,13.0,350.00000000000006,1021.0,79.8,10.0,553.0,2.0,6.0,0
2023-01-16T15:00:00,15.0,3.0,44.5,,12.6,11.2,10.0,1020.0,89.6,10.0,430.0,1.5,4.0,0
2023-01-16T16:00:00,15.4,2.4,41.39,,12.6,7.4,47.0,1019.8,100.0,10.0,253.0,0.9,3.0,0
2023-01-16T17:00:00,15.0,3.0,44.5,,11.9,9.4,30.0,1020.0,100.0,10.0,107.0,0.4,1.0,0
2023-01-16T18:00:00,14.0,3.0,47.47,,10.8,11.2,40.0,1020.0,100.0,10.0,13.0,0.0,0.0,0
2023-01-16T19:00:00,13.8,4.0,51.35999999999999,,11.9,8.2,91.0,1020.9,99.9,10.0,0.0,0.0,0.0,0
2023-01-16T20:00:00,13.0,4.0,54.36,,11.5,13.0,100.0,1022.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-16T21:00:00,13.0,4.0,54.36,,10.8,13.0,80.0,1023.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-16T22:00:00,13.5,4.1,53.1,,9.0,8.3,51.99999999999999,1023.5,100.0,10.0,0.0,0.0,0.0,0
2023-01-16T23:00:00,12.0,5.0,62.25000000000001,,8.3,11.2,70.0,1023.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-17T00:00:00,12.0,5.0,62.25000000000001,,9.4,9.4,70.0,1023.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-17T01:00:00,12.9,4.5,56.76,,10.4,1.1,68.0,1022.7,100.0,10.0,0.0,0.0,0.0,0
2023-01-17T02:00:00,12.0,5.0,62.25000000000001,,11.5,13.0,50.0,1022.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-17T03:00:00,12.0,4.0,58.05,,12.2,13.0,40.0,1023.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-17T04:00:00,12.5,4.8,59.260000000000005,,12.6,8.4,48.0,1022.6,100.0,9.9,0.0,0.0,0.0,0
2023-01-17T05:00:00,12.0,5.0,62.25000000000001,,13.3,14.8,10.0,1023.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-17T06:00:00,12.0,5.0,62.25000000000001,,13.7,16.6,360.0,1024.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-17T07:00:00,11.9,5.1,62.93,,15.5,7.8,45.0,1024.5,100.0,10.0,0.0,0.0,0.0,0
2023-01-17T08:00:00,12.0,5.0,62.25000000000001,,15.5,13.0,30.0,1025.0,100.0,10.0,9.0,0.0,0.0,0
2023-01-17T09:00:00,12.0,4.0,58.05,,15.5,16.6,40.0,1026.0,100.0,10.0,23.0,0.1,0.0,0
2023-01-17T10:00:00,12.4,5.1,60.9,,16.2,11.4,47.0,1026.3,100.0,10.0,39.0,0.1,0.0,0
2023-01-17T11:00:00,12.0,4.0,58.05,,16.9,18.4,360.0,1026.0,100.0,10.0,58.0,0.2,1.0,0
2023-01-17T12:00:00,13.0,4.0,54.36,,16.6,18.4,360.0,1025.0,100.0,10.0,77.0,0.3,1.0,0
2023-01-17T13:00:00,13.1,5.1,58.35,,16.9,2.1,22.999999999999996,1023.8,100.0,10.0,95.0,0.3,1.0,0
2023-01-17T14:00:00,13.0,5.0,58.3,,16.9,11.2,10.0,1023.0,100.0,10.0,90.0,0.3,1.0,0
2023-01-17T15:00:00,14.0,5.0,54.620000000000005,,18.4,16.6,20.0,1022.0,100.0,10.0,88.0,0.3,1.0,0
2023-01-17T16:00:00,14.0,5.8,57.74,,17.6,8.4,40.99999999999999,1022.2,100.0,10.0,95.0,0.3,1.0,0
2023-01-17T17:00:00,14.0,6.0,58.55,,17.6,11.2,360.0,1023.0,100.0,10.0,44.0,0.2,0.0,0
2023-01-17T18:00:00,14.0,6.0,58.55,,19.1,9.4,360.0,1023.0,100.0,10.0,4.0,0.0,0.0,0
2023-01-17T19:00:00,13.1,7.9,70.39,,20.2,6.4,321.0,1024.2,100.0,10.0,0.0,0.0,0.0,0
2023-01-17T20:00:00,13.0,7.0,66.93,,20.5,5.4,350.00000000000006,1025.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-17T21:00:00,13.0,7.0,66.93,,19.8,5.4,360.0,1026.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-17T22:00:00,13.1,8.6,74.25,,18.0,4.4,4.999999999999995,1026.4,100.0,10.0,0.0,0.0,0.0,0
2023-01-17T23:00:00,13.0,6.0,62.48,,18.7,9.4,30.0,1026.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-18T00:00:00,13.0,6.0,62.48,,18.4,9.4,40.0,1026.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-18T01:00:00,13.5,6.1,60.68,,19.4,7.2,45.0,1025.8,100.0,10.0,0.0,0.0,0.0,0
2023-01-18T02:00:00,13.0,5.0,58.3,,23.0,9.4,340.00000000000006,1026.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-18T03:00:00,13.0,5.0,58.3,,24.8,11.2,360.0,1026.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-18T04:00:00,13.1,7.9,70.59,,26.3,1.0,360.0,1025.4,100.0,10.0,0.0,0.0,0.0,0
2023-01-18T05:00:00,13.0,5.0,58.3,,24.1,9.4,10.0,1026.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-18T06:00:00,13.0,5.0,58.3,,25.9,7.6,40.0,1026.0,100.0,10.0,0.0,0.0,0.0,0
2023-01-18T07:00:00,13.1,4.3,55.25,,27.4,8.0,48.0,1027.3000000000002,100.0,10.0,1.0,0.0,0.0,0
2023-01-18T08:00:00,13.0,5.0,58.3,,28.1,11.2,20.0,1028.0,100.0,10.0,18.0,0.1,0.0,0
2023-01-18T09:00:00,14.0,4.0,50.94,,26.6,13.0,20.0,1029.0,100.0,10.0,50.0,0.2,1.0,0
2023-01-18T10:00:00,14.5,3.5,47.6,,24.1,11.2,5.999999999999994,1028.8,100.0,10.0,83.0,0.3,1.0,0
2023-01-18T11:00:00,15.0,3.0,44.5,,20.5,14.8,10.0,1028.0,100.0,10.0,159.0,0.6,2.0,0
2023-01-18T12:00:00,16.0,4.0,44.78999999999999,,18.0,14.8,360.0,1027.0,99.4,10.0,199.0,0.7,2.0,0
2023-01-18T13:00:00,16.2,3.5,42.6,,15.8,8.0,5.999999999999994,1024.7,100.0,10.0,263.0,0.9,3.0,0
2023-01-18T14:00:00,17.0,4.0,42.03,,14.0,9.4,40.0,1023.0,63.4,10.0,461.0,1.7,5.0,0
2023-01-18T15:00:00,17.0,5.0,45.07,,12.6,5.4,340.00000000000006,1022.0,20.0,10.0,503.0,1.8,5.0,0
2023-01-18T16:00:00,16.6,6.9,52.46,,10.4,0.8,360.0,1021.9,100.0,10.0,402.0,1.4,4.0,0
2023-01-18T17:00:00,16.0,7.0,55.14,,9.4,5.4,300.00000000000006,1022.0,0.4,10.0,192.0,0.7,2.0,0
2023-01-18T18:00:00,16.0,8.0,59.040000000000006,,11.2,5.4,289.99999999999994,1022.0,100.0,8.0,19.0,0.1,0.0,0
2023-01-18T19:00:00,15.3,8.5,63.88,,11.5,0.8,360.0,1022.6,100.0,9.8,0.0,0.0,0.0,0
2023-01-18T20:00:00,16.0,8.0,59.040000000000006,,12.2,5.4,210.0,1023.0,100.0,9.0,0.0,0.0,0.0,0
2023-01-18T21:00:00,15.0,8.0,62.95,,11.5,5.4,289.99999999999994,1024.0,100.0,8.0,0.0,0.0,0.0,0
2023-01-18T22:00:00,14.7,8.3,65.51,,7.2,1.6,322.0000000000001,1024.3,100.0,9.4,0.0,0.0,0.0,0
2023-01-18T23:00:00,15.0,9.0,67.36,,6.8,3.6,92.20000000000002,1024.0,100.0,6.0,0.0,0.0,0.0,0
2023-01-19T00:00:00,15.0,9.0,67.36,,6.8,5.4,329.99999999999994,1024.0,100.0,7.0,0.0,0.0,0.0,0
